AAC71221.1	iAF987.Gmet_3528	42.3	416	234	3	1	411	1	415	2.4e-88	324.7
AAC71221.1	iSB619.SA_RS00185	40.5	417	242	2	1	411	1	417	8.0e-84	309.7
AAC71221.1	iHN637.CLJU_RS00085	43.2	419	230	3	1	411	1	419	1.2e-82	305.8
AAC71221.1	iAF692.Mbar_A0541	41.3	416	234	5	1	411	28	438	9.8e-82	302.8
AAC71221.1	iPC815.YPO1379	39.5	423	244	4	1	411	1	423	7.0e-80	296.6
AAC71221.1	iLJ478.TM1379	38.2	424	254	2	1	416	1	424	2.0e-79	295.0
AAC71222.1	iYO844.BSU00280	41.4	181	95	5	4	178	3	178	6.3e-29	126.3
AAC71224.1	iRC1080.CRv4_Au5_s1_g2332_t1	32.0	322	202	3	4	314	120	435	8.9e-41	166.8
AAC71224.1	iRC1080.CRv4_Au5_s1_g2332_t2	32.5	308	191	3	18	314	20	321	3.4e-40	164.9
AAC71229.2	iYO844.BSU24310	34.3	239	150	1	26	257	35	273	1.1e-38	159.1
AAC71229.2	iIT341.HP0577	30.8	250	166	1	25	267	40	289	5.3e-36	150.2
AAC71230.1	iUMN146_1321.UM146_12980	27.3	516	353	6	99	612	84	579	4.6e-43	174.9
AAC71230.1	iECS88_1305.ECS88_0942	27.1	516	354	6	99	612	84	579	1.3e-42	173.3
AAC71230.1	iNRG857_1313.NRG857_04165	27.1	516	354	6	99	612	84	579	1.3e-42	173.3
AAC71230.1	iECSF_1327.ECSF_0835	27.1	516	354	6	99	612	84	579	1.3e-42	173.3
AAC71230.1	iUTI89_1310.UTI89_C0985	27.1	516	354	6	99	612	84	579	1.3e-42	173.3
AAC71230.1	iECNA114_1301.ECNA114_1000	27.1	516	354	6	99	612	84	579	1.3e-42	173.3
AAC71230.1	iECED1_1282.ECED1_0941	27.1	516	354	6	99	612	84	579	1.3e-42	173.3
AAC71230.1	iECOK1_1307.ECOK1_0981	27.1	516	354	6	99	612	84	579	1.3e-42	173.3
AAC71230.1	iECP_1309.ECP_0925	27.1	516	354	6	99	612	84	579	1.3e-42	173.3
AAC71230.1	iECABU_c1320.ECABU_c09530	27.1	516	354	6	99	612	84	579	1.3e-42	173.3
AAC71230.1	iLF82_1304.LF82_1398	27.1	516	354	6	99	612	84	579	1.3e-42	173.3
AAC71230.1	ic_1306.c1054	27.1	516	354	6	99	612	84	579	1.3e-42	173.3
AAC71230.1	iAPECO1_1312.APECO1_26	27.1	516	354	6	99	612	84	579	1.3e-42	173.3
AAC71230.1	iE2348C_1286.E2348C_0907	27.1	516	354	6	99	612	84	579	1.7e-42	172.9
AAC71230.1	iG2583_1286.G2583_1149	26.5	539	374	6	76	612	61	579	6.6e-42	171.0
AAC71230.1	iWFL_1372.ECW_m1024	26.5	539	374	6	76	612	61	579	6.6e-42	171.0
AAC71230.1	iEcDH1_1363.EcDH1_2729	26.5	539	374	6	76	612	61	579	6.6e-42	171.0
AAC71230.1	iSBO_1134.SBO_2202	26.5	539	374	6	76	612	61	579	6.6e-42	171.0
AAC71230.1	iZ_1308.Z1260	26.5	539	374	6	76	612	61	579	6.6e-42	171.0
AAC71230.1	iECSP_1301.ECSP_1018	26.5	539	374	6	76	612	61	579	6.6e-42	171.0
AAC71230.1	iEcE24377_1341.EcE24377A_1012	26.5	539	374	6	76	612	61	579	6.6e-42	171.0
AAC71230.1	iECSE_1348.ECSE_0973	26.5	539	374	6	76	612	61	579	6.6e-42	171.0
AAC71230.1	iECW_1372.ECW_m1024	26.5	539	374	6	76	612	61	579	6.6e-42	171.0
AAC71230.1	iUMNK88_1353.UMNK88_1067	26.5	539	374	6	76	612	61	579	6.6e-42	171.0
AAC71230.1	iSDY_1059.SDY_2344	26.5	539	374	6	76	612	61	579	6.6e-42	171.0
AAC71230.1	iSbBS512_1146.SbBS512_E2410	26.5	539	374	6	76	612	61	579	6.6e-42	171.0
AAC71230.1	iB21_1397.B21_00925	26.5	539	374	6	76	612	61	579	6.6e-42	171.0
AAC71230.1	iY75_1357.Y75_RS04750	26.5	539	374	6	76	612	61	579	6.6e-42	171.0
AAC71230.1	iECH74115_1262.ECH74115_1075	26.5	539	374	6	76	612	61	579	6.6e-42	171.0
AAC71230.1	iEKO11_1354.EKO11_2916	26.5	539	374	6	76	612	61	579	6.6e-42	171.0
AAC71230.1	iEcSMS35_1347.EcSMS35_2206	26.5	539	374	6	76	612	61	579	6.6e-42	171.0
AAC71230.1	iECO26_1355.ECO26_1040	26.5	539	374	6	76	612	61	579	6.6e-42	171.0
AAC71230.1	iEcHS_1320.EcHS_A1021	26.5	539	374	6	76	612	61	579	6.6e-42	171.0
AAC71230.1	iECIAI1_1343.ECIAI1_0955	26.5	539	374	6	76	612	61	579	6.6e-42	171.0
AAC71230.1	iECD_1391.ECD_00918	26.5	539	374	6	76	612	61	579	6.6e-42	171.0
AAC71230.1	iECB_1328.ECB_00918	26.5	539	374	6	76	612	61	579	6.6e-42	171.0
AAC71230.1	iECIAI39_1322.ECIAI39_2233	26.5	539	374	6	76	612	61	579	6.6e-42	171.0
AAC71230.1	iECDH10B_1368.ECDH10B_0984	26.5	539	374	6	76	612	61	579	6.6e-42	171.0
AAC71230.1	iECBD_1354.ECBD_2681	26.5	539	374	6	76	612	61	579	6.6e-42	171.0
AAC71230.1	iETEC_1333.ETEC_0982	26.5	539	374	6	76	612	61	579	6.6e-42	171.0
AAC71230.1	iECO111_1330.ECO111_0982	26.5	539	374	6	76	612	61	579	6.6e-42	171.0
AAC71230.1	iEC55989_1330.EC55989_0959	26.5	539	374	6	76	612	61	579	6.6e-42	171.0
AAC71230.1	iECDH1ME8569_1439.ECDH1ME8569_0865	26.5	539	374	6	76	612	61	579	6.6e-42	171.0
AAC71230.1	iEcolC_1368.EcolC_2682	26.5	539	374	6	76	612	61	579	6.6e-42	171.0
AAC71230.1	iECs_1301.ECs0997	26.5	539	374	6	76	612	61	579	6.6e-42	171.0
AAC71230.1	iBWG_1329.BWG_0766	26.5	539	374	6	76	612	61	579	6.6e-42	171.0
AAC71230.1	iAF1260.b0914	26.5	539	374	6	76	612	61	579	6.6e-42	171.0
AAC71230.1	iJO1366.b0914	26.5	539	374	6	76	612	61	579	6.6e-42	171.0
AAC71230.1	iECO103_1326.ECO103_0957	26.5	539	374	6	76	612	61	579	1.1e-41	170.2
AAC71230.1	iSF_1195.SF0910	26.5	539	374	6	76	612	61	579	1.5e-41	169.9
AAC71230.1	iSFxv_1172.SFxv_0985	26.5	539	374	6	76	612	61	579	1.5e-41	169.9
AAC71230.1	iECUMN_1333.ECUMN_1107	26.5	539	374	6	76	612	61	579	1.5e-41	169.9
AAC71230.1	iSFV_1184.SFV_0915	26.5	539	374	6	76	612	61	579	1.5e-41	169.9
AAC71230.1	iEC042_1314.EC042_1004	26.5	539	374	6	76	612	61	579	1.5e-41	169.9
AAC71230.1	iSSON_1240.SSON_0916	26.5	539	374	6	76	612	61	579	1.5e-41	169.9
AAC71230.1	iS_1188.S0974	26.5	539	374	6	76	612	61	579	1.5e-41	169.9
AAC71230.1	iPC815.YPO1395	26.6	531	363	8	89	612	69	579	1.1e-39	163.7
AAC71230.1	iYL1228.KPN_00941	26.2	516	359	6	99	612	84	579	3.4e-38	158.7
AAC71231.1	iAF987.Gmet_2349	30.5	531	347	5	59	583	51	565	1.2e-61	236.5
AAC71231.1	iUMN146_1321.UM146_12980	32.1	486	318	6	101	583	99	575	3.5e-61	235.0
AAC71231.1	iYL1228.KPN_00941	31.5	485	322	4	101	583	99	575	3.5e-61	235.0
AAC71231.1	iE2348C_1286.E2348C_0907	32.1	486	318	6	101	583	99	575	3.5e-61	235.0
AAC71231.1	iG2583_1286.G2583_1149	32.1	486	318	6	101	583	99	575	4.6e-61	234.6
AAC71231.1	iECS88_1305.ECS88_0942	32.1	486	318	6	101	583	99	575	4.6e-61	234.6
AAC71231.1	iWFL_1372.ECW_m1024	32.1	486	318	6	101	583	99	575	4.6e-61	234.6
AAC71231.1	iNRG857_1313.NRG857_04165	32.1	486	318	6	101	583	99	575	4.6e-61	234.6
AAC71231.1	iECO103_1326.ECO103_0957	32.1	486	318	6	101	583	99	575	4.6e-61	234.6
AAC71231.1	iEcDH1_1363.EcDH1_2729	32.1	486	318	6	101	583	99	575	4.6e-61	234.6
AAC71231.1	iSBO_1134.SBO_2202	32.1	486	318	6	101	583	99	575	4.6e-61	234.6
AAC71231.1	iZ_1308.Z1260	32.1	486	318	6	101	583	99	575	4.6e-61	234.6
AAC71231.1	iECSP_1301.ECSP_1018	32.1	486	318	6	101	583	99	575	4.6e-61	234.6
AAC71231.1	iEcE24377_1341.EcE24377A_1012	32.1	486	318	6	101	583	99	575	4.6e-61	234.6
AAC71231.1	iECSE_1348.ECSE_0973	32.1	486	318	6	101	583	99	575	4.6e-61	234.6
AAC71231.1	iECW_1372.ECW_m1024	32.1	486	318	6	101	583	99	575	4.6e-61	234.6
AAC71231.1	iUMNK88_1353.UMNK88_1067	32.1	486	318	6	101	583	99	575	4.6e-61	234.6
AAC71231.1	iECSF_1327.ECSF_0835	32.1	486	318	6	101	583	99	575	4.6e-61	234.6
AAC71231.1	iSDY_1059.SDY_2344	32.1	486	318	6	101	583	99	575	4.6e-61	234.6
AAC71231.1	iUTI89_1310.UTI89_C0985	32.1	486	318	6	101	583	99	575	4.6e-61	234.6
AAC71231.1	iECNA114_1301.ECNA114_1000	32.1	486	318	6	101	583	99	575	4.6e-61	234.6
AAC71231.1	iECED1_1282.ECED1_0941	32.1	486	318	6	101	583	99	575	4.6e-61	234.6
AAC71231.1	iSbBS512_1146.SbBS512_E2410	32.1	486	318	6	101	583	99	575	4.6e-61	234.6
AAC71231.1	iB21_1397.B21_00925	32.1	486	318	6	101	583	99	575	4.6e-61	234.6
AAC71231.1	iY75_1357.Y75_RS04750	32.1	486	318	6	101	583	99	575	4.6e-61	234.6
AAC71231.1	iECH74115_1262.ECH74115_1075	32.1	486	318	6	101	583	99	575	4.6e-61	234.6
AAC71231.1	iEKO11_1354.EKO11_2916	32.1	486	318	6	101	583	99	575	4.6e-61	234.6
AAC71231.1	iEcSMS35_1347.EcSMS35_2206	32.1	486	318	6	101	583	99	575	4.6e-61	234.6
AAC71231.1	iECO26_1355.ECO26_1040	32.1	486	318	6	101	583	99	575	4.6e-61	234.6
AAC71231.1	iEcHS_1320.EcHS_A1021	32.1	486	318	6	101	583	99	575	4.6e-61	234.6
AAC71231.1	iECOK1_1307.ECOK1_0981	32.1	486	318	6	101	583	99	575	4.6e-61	234.6
AAC71231.1	iECIAI1_1343.ECIAI1_0955	32.1	486	318	6	101	583	99	575	4.6e-61	234.6
AAC71231.1	iECD_1391.ECD_00918	32.1	486	318	6	101	583	99	575	4.6e-61	234.6
AAC71231.1	iECP_1309.ECP_0925	32.1	486	318	6	101	583	99	575	4.6e-61	234.6
AAC71231.1	iECB_1328.ECB_00918	32.1	486	318	6	101	583	99	575	4.6e-61	234.6
AAC71231.1	iECABU_c1320.ECABU_c09530	32.1	486	318	6	101	583	99	575	4.6e-61	234.6
AAC71231.1	iECIAI39_1322.ECIAI39_2233	32.1	486	318	6	101	583	99	575	4.6e-61	234.6
AAC71231.1	iLF82_1304.LF82_1398	32.1	486	318	6	101	583	99	575	4.6e-61	234.6
AAC71231.1	iECDH10B_1368.ECDH10B_0984	32.1	486	318	6	101	583	99	575	4.6e-61	234.6
AAC71231.1	iECBD_1354.ECBD_2681	32.1	486	318	6	101	583	99	575	4.6e-61	234.6
AAC71231.1	iETEC_1333.ETEC_0982	32.1	486	318	6	101	583	99	575	4.6e-61	234.6
AAC71231.1	iECO111_1330.ECO111_0982	32.1	486	318	6	101	583	99	575	4.6e-61	234.6
AAC71231.1	iEC55989_1330.EC55989_0959	32.1	486	318	6	101	583	99	575	4.6e-61	234.6
AAC71231.1	iECDH1ME8569_1439.ECDH1ME8569_0865	32.1	486	318	6	101	583	99	575	4.6e-61	234.6
AAC71231.1	iEcolC_1368.EcolC_2682	32.1	486	318	6	101	583	99	575	4.6e-61	234.6
AAC71231.1	iECs_1301.ECs0997	32.1	486	318	6	101	583	99	575	4.6e-61	234.6
AAC71231.1	ic_1306.c1054	32.1	486	318	6	101	583	99	575	4.6e-61	234.6
AAC71231.1	iAPECO1_1312.APECO1_26	32.1	486	318	6	101	583	99	575	4.6e-61	234.6
AAC71231.1	iBWG_1329.BWG_0766	32.1	486	318	6	101	583	99	575	4.6e-61	234.6
AAC71231.1	iPC815.YPO1395	32.4	487	317	6	102	585	100	577	4.6e-61	234.6
AAC71231.1	iAF1260.b0914	32.1	486	318	6	101	583	99	575	4.6e-61	234.6
AAC71231.1	iJO1366.b0914	32.1	486	318	6	101	583	99	575	4.6e-61	234.6
AAC71231.1	iSF_1195.SF0910	32.1	486	318	6	101	583	99	575	6.0e-61	234.2
AAC71231.1	iSFxv_1172.SFxv_0985	32.1	486	318	6	101	583	99	575	6.0e-61	234.2
AAC71231.1	iECUMN_1333.ECUMN_1107	32.1	486	318	6	101	583	99	575	6.0e-61	234.2
AAC71231.1	iSFV_1184.SFV_0915	32.1	486	318	6	101	583	99	575	6.0e-61	234.2
AAC71231.1	iEC042_1314.EC042_1004	32.1	486	318	6	101	583	99	575	6.0e-61	234.2
AAC71231.1	iS_1188.S0974	32.1	486	318	6	101	583	99	575	6.0e-61	234.2
AAC71231.1	iSSON_1240.SSON_0916	32.1	486	318	6	101	583	99	575	7.9e-61	233.8
AAC71237.1	iYO844.BSU00380	36.6	528	303	9	5	512	9	524	4.4e-92	337.4
AAC71237.1	iJN678.metS	35.4	492	288	8	6	482	11	487	4.3e-87	320.9
AAC71237.1	iSB619.SA_RS02585	35.6	525	313	8	5	512	7	523	5.6e-87	320.5
AAC71237.1	iHN637.CLJU_RS00840	35.0	514	322	6	2	512	4	508	5.6e-87	320.5
AAC71237.1	iLJ478.TM1085	34.1	513	324	5	5	512	4	507	5.8e-84	310.5
AAC71237.1	iAF987.Gmet_2321	34.8	514	315	8	5	512	6	505	7.5e-84	310.1
AAC71239.1	iYO844.BSU39670	44.4	288	151	4	3	288	4	284	3.7e-64	243.8
AAC71239.1	iSB619.SA_RS11075	44.5	290	151	5	2	288	3	285	1.1e-63	242.3
AAC71239.1	iYO844.BSU37120	45.2	290	149	5	2	288	3	285	5.4e-63	240.0
AAC71240.1	iAF987.Gmet_2444	41.3	46	27	0	6	51	26	71	3.2e-04	45.1
AAC71241.1	iYO844.BSU35680	39.1	110	64	2	5	113	8	115	4.5e-12	70.9
AAC71241.1	iEKO11_1354.EKO11_0098	32.5	151	81	6	6	140	7	152	3.2e-10	64.7
AAC71246.1	iLJ478.TM0721	52.7	203	95	1	5	206	7	209	4.7e-53	206.5
AAC71246.1	iSB619.SA_RS11010	46.3	201	107	1	7	206	9	209	1.9e-49	194.5
AAC71246.1	iYO844.BSU36890	44.8	201	110	1	7	206	9	209	1.3e-47	188.3
AAC71246.1	iHN637.CLJU_RS01135	43.2	206	116	1	2	206	4	209	3.0e-47	187.2
AAC71249.1	iHN637.CLJU_RS07630	36.7	245	130	10	14	250	10	237	1.5e-32	138.7
AAC71249.1	iLJ478.TM1429	36.9	236	132	10	13	245	4	225	1.3e-31	135.6
AAC71249.1	iYO844.BSU09280	39.1	238	120	11	13	243	4	223	2.9e-31	134.4
AAC71250.1	iYO844.BSU37060	48.6	183	89	3	11	189	6	187	6.4e-45	179.5
AAC71250.1	iSB619.SA_RS11045	46.4	181	92	3	13	189	8	187	1.1e-39	162.2
AAC71251.1	iLJ478.TM1090	34.2	400	251	7	8	400	7	401	2.3e-54	211.8
AAC71251.1	iJN746.PP_0854	34.3	420	259	9	4	410	5	420	6.1e-52	203.8
AAC71251.1	iECSE_1348.ECSE_2800	32.0	415	254	8	4	401	5	408	1.0e-51	203.0
AAC71251.1	iSbBS512_1146.SbBS512_E2889	31.8	415	255	8	4	401	5	408	2.3e-51	201.8
AAC71251.1	iSF_1195.SF2560	31.8	415	255	8	4	401	5	408	3.0e-51	201.4
AAC71251.1	iECIAI39_1322.ECIAI39_2715	31.8	415	255	8	4	401	5	408	3.0e-51	201.4
AAC71251.1	iETEC_1333.ETEC_2671	31.8	415	255	8	4	401	5	408	3.0e-51	201.4
AAC71251.1	iEcSMS35_1347.EcSMS35_2666	31.8	415	255	8	4	401	5	408	3.0e-51	201.4
AAC71251.1	iSFxv_1172.SFxv_2815	31.8	415	255	8	4	401	5	408	3.0e-51	201.4
AAC71251.1	iECW_1372.ECW_m2738	31.8	415	255	8	4	401	5	408	3.0e-51	201.4
AAC71251.1	iECS88_1305.ECS88_2690	31.8	415	255	8	4	401	5	408	3.0e-51	201.4
AAC71251.1	iEcE24377_1341.EcE24377A_2798	31.8	415	255	8	4	401	5	408	3.0e-51	201.4
AAC71251.1	iECs_1301.ECs3376	31.8	415	255	8	4	401	5	408	3.0e-51	201.4
AAC71251.1	iECO111_1330.ECO111_3238	31.8	415	255	8	4	401	5	408	3.0e-51	201.4
AAC71251.1	iUMN146_1321.UM146_04135	31.8	415	255	8	4	401	5	408	3.0e-51	201.4
AAC71251.1	iS_1188.S2732	31.8	415	255	8	4	401	5	408	3.0e-51	201.4
AAC71251.1	iEC55989_1330.EC55989_2799	31.8	415	255	8	4	401	5	408	3.0e-51	201.4
AAC71251.1	iECDH1ME8569_1439.ECDH1ME8569_2441	31.8	415	255	8	4	401	5	408	3.0e-51	201.4
AAC71251.1	iECBD_1354.ECBD_1172	31.8	415	255	8	4	401	5	408	3.0e-51	201.4
AAC71251.1	iECP_1309.ECP_2519	31.8	415	255	8	4	401	5	408	3.0e-51	201.4
AAC71251.1	iECED1_1282.ECED1_2945	31.8	415	255	8	4	401	5	408	3.0e-51	201.4
AAC71251.1	iWFL_1372.ECW_m2738	31.8	415	255	8	4	401	5	408	3.0e-51	201.4
AAC71251.1	iY75_1357.Y75_RS13125	31.8	415	255	8	4	401	5	408	3.0e-51	201.4
